Vachana,Vachanakaara,Pen_Name
"ಸೂರ್ಯಪ್ರಕಾಶ ಆಕಾಶದ ವಿಸ್ತೀರ್ಣ,
ವಾಯುವಿನ ಚಲನೆಯೆಲ್ಲಾ ಹಗಲಿನ ಪೂಜೆ.
ಚಂದ್ರಪ್ರಕಾಶ ನಕ್ಷತ್ರ ಅಗ್ನಿವಿದ್ಯುತ್ತಾದಿ
ದೀಪ್ತಿಮಯವೆನಿಸಿಪ್ಪವೆಲ್ಲಾ ಇರುಳಿನ ಪೂಜೆ.
ನಿನ್ನ ಪ್ರಕಾಶದಲ್ಲಿ ಎನ್ನ ಮರದಿಪ್ಪೆನಯ್ಯಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಅಂಗಸಂಗದಲ್ಲಿ ಲಿಂಗಸಂಗಿಯಾದೆನು.
ಲಿಂಗಸಂಗದಲ್ಲಿ ಅಂಗಸಂಗಿಯಾದೆನು.
ಉಭಯಸಂಗವನೂ ಅರಿಯದೆ ಪರಿಣಾಮಿಯಾದೆನು.
ನುಡಿಯ ಗಡಣವ ಮರೆದು ತೆರಹಿಲ್ಲದಿದ್ದೆನು.
ಎನ್ನ ದೇವ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನ ಬೆರಸಿದ ಬಳಿಕ
ಎನ್ನ ನಾನು ಏನೆಂದೂ ಅರಿಯೆನಯ್ಯಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಘನವ ಕಂಡೆ, ಅನುವ ಕಂಡೆ,
ಆಯತ ಸ್ವಾಯತ ಸನ್ನಿಹಿತ ಸುಖವ ಕಂಡೆ.
ಅರಿವರಿದು ಮರಹ ಮರೆದೆ.
ಕುರುಹಿನ ಮೋಹ ಮೊರೆಗೆಡದೆ
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ, ನಿಮ್ಮನರಿದು ಸೀಮೆಗೆಟ್ಟೆನು.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಲಿಂಗಾನುಭಾವ ಸಿದ್ಧಿಯಾದ ಬಳಿಕ
ಮತ್ತೇಕಯ್ಯ ಕೂಟವೆಮಗೆ ಹೆರರೊಡನೆ ?
ಹೇಳಿರಯ್ಯಾ, ಎನ್ನದೇವ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನು ಕರುಣಿಸಿದ ಬಳಿಕ
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಬೆಟ್ಟಕ್ಕೆ ಸಾರವಿಲ್ಲೆಂಬರು
ತರುಗಳು ಹುಟ್ಟುವಪರಿ ಇನ್ನೆಂತಯ್ಯಾ ?
ಇದ್ದಲಿಗೆ ರಸವಿಲ್ಲೆಂಬರು ;
ಕಬ್ಬುನ ಕರಗುವಪರಿ ಇನ್ನೆಂತಯ್ಯಾ ?
ಎನಗೆ ಕಾಯವಿಲ್ಲೆಂಬರು ; ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನೊಲಿವಪರಿ ಇನ್ನೆಂತಯ್ಯಾ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಕಳವಳದ ಮನ ತಲೆಕೆಳಗಾದುದವ್ವಾ ;
ಸುಳಿದು ಬೀಸುವ ಗಾಳಿ ಉರಿಯಾದುದವ್ವಾ ;
ಬೆಳುದಿಂಗಳು ಬಿಸಿಯಾಯಿತ್ತು ಕೆಳದಿ.
ಹೊಳಲ ಸುಂಕಿಗನಂತೆ ತೊಳಲುತ್ತಿದ್ದೆನವ್ವಾ ;
ತಿಳುಹಾ, ಬುದ್ಧಿಯ ಹೇಳಿ ಕರೆತಾರೆಲಗವ್ವಾ ;
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಂಗೆ ಎರಡರ ಮುನಿಸವ್ವಾ. ;
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಕಾಮ ಬಲ್ಲಿದನೆಂದಡೆ ಉರುಹಿ ಭಸ್ಮವ ಮಾಡಿದ.
ಕಾಲ ಬಲ್ಲಿದನೆಂದಡೆ ಕೆಡಹಿ ತುಳಿದ.
ಎಲೆ ಅವ್ವಾ, ನೀನು ಕೇಳಾ ತಾಯೆ.
ಬ್ರಹ್ಮ ಬಲ್ಲಿದನೆಂದಡೆ ಶಿರವ ಚಿವುಟಿಯಾಡಿದ.
ಎಲೆ ಅವ್ವಾ ನೀನು ಕೇಳಾ ತಾಯೆ.
ವಿಷ್ಣು ಬಲ್ಲಿದನೆಂದಡೆ ಆಕಳ ಕಾಯ್ದಿರಿಸಿದ.
ತ್ರಿಪುರದ ಕೋಟೆ ಬಲ್ಲಿತ್ತೆಂದಡೆ
ನೊಸಲಕಂಗಳಲುರುಹಿದನವ್ವಾ.
ಇದು ಕಾರಣ, ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ ಗಂಡನೆನಗೆ,
ಜನನ ಮರಣಕ್ಕೊಳಗಾಗದ ಬಲುಹನೇನ ಬಣ್ಣಿಪೆನವ್ವಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಆಧಾರ ಸ್ವಾದ್ಥಿಷ್ಠಾನ ಮಣಿಪೂರಕ
ವಿಶುದ್ಧಿ ಆಜ್ಞೇಯವ ನುಡಿದಡೇನು
ಆದಿ ಅನಾದಿಯ ಸುದ್ದಿಯ
ಕೇಳಿದಡೇನು ಹೇಳಿದಡೇನು
ತನ್ನಲ್ಲಿದ್ದುದ ತಾನರಿಯದನ್ನಕ್ಕರ.
ಉನ್ಮನಿಯ ರಭಸದ ಮನ ಪವನದ ಮೇಲೆ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯನ
ಭೇದಿಸಲರಿಯರು.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಬಸವಣ್ಣನ ಪಾದವ ಕಂಡೆನಾಗಿ
ಎನ್ನಂಗ ನಾಸ್ತಿಯಾಯಿತ್ತು.
ಚೆನ್ನಬಸವಣ್ಣನ ಪಾದವ ಕಂಡೆನಾಗಿ
ಎನ್ನ ಪ್ರಾಣಬಯಲಾಯಿತ್ತು.
ಪ್ರಭುವೆ, ನಿಮ್ಮ ಶ್ರೀಚರಣಕ್ಕೆ ಶರಣೆಂದೆನಾಗಿ
ಎನ್ನ ಅರಿವು ಸ್ವಯವಾಯಿತ್ತು.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನದೇವಯ್ಯಾ
ನಿಮ್ಮ ಶರಣರ ಕರುಣವ ಪಡೆದೆನಾಗಿ ನಿನಗೆ ಮತ್ತಾವುದಿಲ್ಲವಯ್ಯ ಪ್ರಭುವೆ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಅಕ್ಕ ಕೇಳಕ್ಕಾ, ನಾನೊಂದು ಕನಸ ಕಂಡೆ.
ಚಿಕ್ಕ ಚಿಕ್ಕ ಕೆಂಜೆಡೆಗಳ ಸುಲಿಪಲ್ಲ ಗೊರವನು
ಬಂದೆನ್ನ ನೆರೆದ ನೋಡವ್ವಾ.
ಆತನನಪ್ಪಿಕೊಂಡು ತಳವೆಳಗಾದೆನು.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನ ಕಂಡು
ಕಣ್ಣಮುಚ್ಚಿ ತೆರೆದು ತಳವೆಳಗಾದೆನು.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ದೃಶ್ಯವಾದ ರವಿಯ ಬೆಳಗು, ಆಕಾಶದ ವಿಸ್ತೀರ್ಣ,
ವಾಯುವಿನ ಚಲನೆ, ತರುಗುಲ್ಮ ಲತಾದಿಗಳಲ್ಲಿಯ ತಳಿರು ಪುಷ್ಪ
ಷಡುವರ್ಣಂಗಳೆಲ್ಲ ಹಗಲಿನ ಪೂಜೆ.
ಚಂದ್ರಪ್ರಕಾಶ ನಕ್ಷತ್ರ ಅಗ್ನಿ ವಿದ್ಯುತ್ತಾದಿಗಳು
ದೀಪ್ತಮಯವೆನಿಸಿಪ್ಪವೆಲ್ಲ ಇರುಳಿನ ಪೂಜೆ.
ಹಗಲಿರುಳು ನಿನ್ನ ಪೂಜೆಯಲ್ಲಿ ಎನ್ನ ಮರೆದಿಪ್ಪೆನಯ್ಯಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಚರಾಚರಾತ್ಮಕ ಪ್ರಪಂಚವೆಲ್ಲ
ಶಿವನ ಚಿದ್ಗರ್ಭದಿಂದುಯಿಸಿಪ್ಪವೆಂದು,
ಶಿವಾಬ್ಥಿನ್ನತ್ವದಿಂ ಸಕಲಪ್ರಾಣಿಗಳಲ್ಲಿ ತನ್ನಾತ್ಮಚೇತನವ
ತನ್ನಲ್ಲಿ ಸಕಲ ಪ್ರಾಣಿಗಳ ಆತ್ಮ ಚೇತನವ ಕಂಡು,
ದಯಾಪರತ್ವವನುಳ್ಳ ಸರ್ವಜ್ಞತಾ ಶಕ್ತಿಯನು
ಭಕ್ತಿಸ್ಥಲದಲ್ಲಿ ಪಡೆವುದು ನೋಡಾ.
ತನಗೆ ಬಂದ ಅಪವಾದ ನಿಂದೆ ಎಡರಾಪತ್ತುಗಳಲ್ಲಿ ಎದೆಗುಂದದೆ
ಬಪ್ಪ ಸುಖ ದುಃಖ ಖೇದ ಹರ್ಷಾದಿಗಳು
ಶಿವಾಜ್ಞೆಯಹುದೆಂದು ಪರಿಣತನಪ್ಪ ತೃಪ್ತಿಯ ಶಕ್ತಿಯನು
ಮಾಹೇಶ್ವರಸ್ಥಲದಲ್ಲಿ ಪಡೆವುದು ನೋಡಾ.
ದೇಹಾದಿ ಆದಿ ಪ್ರಪಂಚಕ್ಕೆ ಮೂಲಿಗನಾದ
ಅನಾದಿ ಪರಶಿವನು ಪ್ರಸನ್ನತ್ವವನುಂಟುಮಾಡುವ
ಅನಾದಿ ಬೋಧ ಶಕ್ತಿಯನು
ಪ್ರಸಾದಿಸ್ಥಲದಲ್ಲಿ ಪಡೆವುದು ನೋಡಾ.
ಅಂತಪ್ಪ ದೇಹಾದಿ ಪ್ರಪಂಚದ ಚಲನವಲನವು
ತನ್ನಾಶ್ರಯದಲ್ಲಿ ನಡೆದು ತಾನು ಆವುದನ್ನೂ ಆಶ್ರಯಿಸದೆ
ಸರ್ವಸ್ವತಂತ್ರ ತಾನೆಂಬರಿವನುಂಟುಮಾಡುವ
ಸ್ವತಂತ್ರ ಶಕ್ತಿಯನು ಪ್ರಾಣಲಿಂಗಿಸ್ಥಲದಲ್ಲಿ ಪಡೆವುದು ನೋಡಾ.
ತನ್ನಾಶ್ರಯವ ಪಡೆದ ದೃಶ್ಯಮಾನ ದೇಹಾದಿ ಜಗವೆಲ್ಲ ಅನಿತ್ಯವೆಂಬ
ಆ ದೃಶ್ಯಮಾನದೇಹಾದಿಗಳ ಮೂಲೋತ್ಪತ್ತಿಗಳಿಗೆ
ಕಾರಣನಪ್ಪ ಪತಿಪರಶಿವಲಿಂಗವೇ ನಿತ್ಯವೆಂಬರಿವನುಂಟುಮಾಡುವ
ಅಲುಪ್ತ ಶಕ್ತಿಯನು ಶರಣಸ್ಥಲದಲ್ಲಿ ಪಡೆವುದು ನೋಡಾ.
ಅಂಗಲಿಂಗಗಳ ಸಂಯೋಗವ ತೋರಿ,
ಅಖಂಡ ಪರಶಿಲಿಂಗೈಕ್ಯವನುಂಟುಮಾಡಿ ಕೊಡುವ
ಅನಂತ ಶಕ್ತಿಯನು ಐಕ್ಯಸ್ಥಲದಲ್ಲಿ ಪಡೆವುದು ನೋಡಾ.
ಇದಕ್ಕೆ ಶಿವರಹಸ್ಯೇ ;
'ಯದ್ಭಕ್ತಿಸ್ಥಲಮಿತ್ಯಾಹುಸ್ತತ್ಸರ್ವಜ್ಞತ್ವಮಿತೀರ್ಯತೇ ೀ
ಯನ್ಮಾಹೇಶ್ವರಂ ನಾಮ ಸಾ ತೃಪ್ತಿರ್ಮಮ ಶಾಂಕರಿ ||
ಯತ್ಪ್ರಸಾದಾಭಿದಂ ಸ್ಥಾನಂ ತದ್ಬೋಧೋ ನಿರಂಕುಶಃ ೀ
ಯತ್ಪ್ರಣಲಿಂಗಕಂ ನಾಮ ತತ್ಸ್ವಾತಂತ್ರೈಮುದಾಹೃತಂ ||
ಯದಸ್ತಿ ಶರಣಂ ನಾಮ ಹ್ಯಲುಪ್ತಾ ಶಕ್ತಿರುಚ್ಯತೇ ೀ
ಯದೈಕ್ಯಸ್ಥಾನಮೂರ್ಧಸ್ಥಾ ಹ್ಯನಂತಾಶಕ್ತಿರುಚ್ಯತೇ ||ú
ಎಂದುದಾಗಿ,
ಇಂತಪ್ಪ ಷಟ್‍ಸ್ಥಲಗಳಲ್ಲಿ ಷಡ್ವಿಧ ಶಕ್ತಿಗಳ
ಸ್ಥಳಕುಳಂಗಳ ತಿಳಿದು, ಷಡ್ವಿಧ ಲಿಂಗಗಳಲ್ಲಿ
ಧ್ಯಾನ ಪೂಜಾದಿಗಳಿಂದ ಅಂಗಗೊಂಡು
ಭವದ ಬಟ್ಟೆಯ ಮೆಟ್ಟಿ ನಿಂದಲ್ಲದೆ ಷಟ್‍ಸ್ಥಲಬ್ರಹ್ಮಿಗಳಾಗರು.
ಇಂತಲ್ಲದೆ ಅಪವಾದ ನಿಂದೆಗಳ ಪರರ ಮೇಲೆ ಕಣ್ಗಾಣದೆ ಹೊರಿಸುತ್ತ
ಪರದಾರ ದಾಶಿ ವೇಶಿ ಸೂಳೆಯರ ಕೂಡಿ ಭುಂಜಿಸಿ
ತೊಂಬಲತಿಂಬ ಹೇಸಿ ಮೂಳರು
ಪೋತರಾಜ, ಜೋಗಿ, ಕ್ಷಪಣರಂತೆ
ಜಟಾ, ತುರುಬು, ಬೋಳುಮುಂಡೆಗೊಂಡು
ಕೂಳಿಗಾಗಿ ತಿರುಗುವ ಮೂಳ ಚುಕ್ಕೆಯರ
ವಿರಕ್ತ ಷಟ್‍ಸ್ಥಲಬ್ರಹ್ಮಿಗಳೆನಬಹುದೇನಯ್ಯ ?
ಅಂತಪ್ಪ ಅನಾದಿ ಷಟ್‍ಸ್ಥಲಬ್ರಹ್ಮದ ಷಡ್ವಿಧಶಕ್ತಿಯನರಿದು
ವಿರಕ್ತ ಜಂಗಮ ಷಟ್‍ಸ್ಥಲ ಬಾಲಬ್ರಹ್ಮಿ ನಿರಾಭಾರಿಯಾದ
ಚೆನ್ನಬಸವಣ್ಣನ ಶ್ರೀಪಾದಕ್ಕೆ ನಮೋ ನಮೋ ಎಂಬೆನಯ್ಯಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ವನವೆಲ್ಲಾ ನೀನೆ, ವನದೊಳಗಣ ದೇವತರುವೆಲ್ಲಾ ನೀನೆ,
ತರುವಿನೊಳಗಾಡುವ ಖಗಮೃಗವೆಲ್ಲಾ ನೀನೆ.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ, ಸರ್ವಭರಿತನಾಗಿ ಎನಗೇಕೆ ಮುಖದೋರೆ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಫಲ ಒಳಗೆ ಪಕ್ವವಾಗಿಯಲ್ಲದೆ,
ಹೊರಗಳ ಸಿಪ್ಪೆ ಒಪ್ಪಗೆಡದು.
ಕಾಮನ ಮುದ್ರೆಯ ಕಂಡು ನಿಮಗೆ ನೋವಾದಿಹಿತೆಂದು
ಆ ಭಾವದಿಂದ ಮುಚ್ಚಿದೆ.
ಇದಕ್ಕೆ ನೋವೇಕೆ  ಕಾಡದಿರಣ್ಣಾ, ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನದೇವರದೇವನ
ಒಳಗಾದವಳ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಬೋಳೆಯನೆಂದು ನಂಬಬೇಡ,
ಢಾಳಕನವನು ಜಗದ ಬಿನ್ನಾಣಿ.
ಬಾಣ ಮಯೂರ ಕಾಳಿದಾಸ ಓಹಿಲ ಉದ್ಭಟ
ಮಲುಹಣರವರಿಗಿತ್ತ ಪರಿ ಬೇರೆ.
ಮುಕ್ತಿಯ ತೋರಿ, ಭಕ್ತಿಯ ಮರೆಸಿಕೊಂಬ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನು.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ವೃಷಭನ ಹಿಂದೆ ಪಶುವಾನು ಬಂದೆನು ;
ನಂಬಿ ನಚ್ಚಿ ಪಶುವಾನುಬಂದೆನು.
ಸಾಕಿ ಸಲಹಿಹನೆಂದು ಸಲೆ ನಚ್ಚಿ ಬಂದೆನು.
ಒಲಿದಹ ಒಲಿದಹನೆಂದು ಬಳಿಯಲ್ಲಿ ಬಂದೆನು.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ,
ನಿಮ್ಮ ನಂಬಿ ಬಂದ ಹೆಂಗೂಸ ಹಿಂದೊಬ್ಬರೆಳದೊಯ್ದರೆ ಎಂತು ಸೈರಿಸಿದೆ ಹೇಳಾ,
ಎನ್ನ ದೇವರದೇವಾ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ತನು ನಿಮ್ಮ ರೂಪಾದ ಬಳಿಕ
ಆರಿಗೆ ಮಾಡುವೆ ?
ಮನ ನಿಮ್ಮ ರೂಪಾದ ಬಳಿಕ
ಆರ ನೆನೆವೆ ?
ಪ್ರಾಣ ನಿಮ್ಮ ರೂಪಾದ ಬಳಿಕ
ಆರನಾರಾದ್ಥಿಸುವೆ ?
ಅರಿವು ನಿಮ್ಮಲ್ಲಿ ಸ್ವಯವಾದ ಬಳಿಕ
ಆರನರಿವೆ ?
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ,
ನಿಮ್ಮಿಂದ ನೀವೆಯಾದಿರಾಗಿ ನಿಮ್ಮನೆ ಅರಿವುತ್ತಿರ್ದೆನು.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಹೊಳೆ ಕೆಂಜೆಡೆಯ ಮೇಲೆ ಎಳೆವೆಳದಿಂಗಳು,
ಫಣಿಮಣಿ ಕರ್ಣಕುಂಡಲ ನೋಡವ್ವಾ ;
ರುಂಡಮಾಲೆಯ ಕೊರಳವನ ಕಂಡಡೆ ಒಮ್ಮೆ ಬರಹೇಳವ್ವಾ ?
ಗೋವಿಂದನ ನಯನ ಉಂಗುಟದ ಮೇಲಿಪ್ಪುದು, ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನದೇವನ
ಕುರುಹವ್ವಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಎಮ್ಮೆಗೊಂದು ಚಿಂತೆ ಸಮ್ಮಗಾರಗೊಂದು ಚಿಂತೆ.
ಧರ್ಮಿಗೊಂದು ಚಿಂತೆ ಕರ್ಮಿಗೊಂದು ಚಿಂತೆ.
ಎನಗೆ ಎನ್ನ ಚಿಂತೆ, ತನಗೆ ತನ್ನ ಕಾಮದ ಚಿಂತೆ.
ಒಲ್ಲೆ ಹೋಗು, ಸೆರಗ ಬಿಡು ಮರುಳೆ.
ಎನಗೆ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನದೇವರು ಒಲಿವರೊ ಒಲಿಯರೊ ಎಂಬ ಚಿಂತೆ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ನಾನು ಮಜ್ಜನವ ಮಾಡುವುದಕ್ಕೆ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ಮಜ್ಜನವ ಮಾಡಿಸುವೆ.
ನಾನು ಸೀರೆಯನುಡುವುದಕ್ಕೆ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ದೇವಾಂಗವನುಡಿಸುವೆ.
ನಾನು ಪರಿಮಳವ ಲೇಪಿಸುವುದಕ್ಕೆ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ಸುಗಂಧದ್ರವ್ಯಂಗಳ ಲೇಪಿಸುವೆ.
ನಾನು ಅಕ್ಷತೆಯನಿಡುವುದಕ್ಕೆ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ಅಕ್ಷತೆಯನಿಡುವೆ.
ನಾನು ಪುಷ್ಪವ ಮುಡಿವುದಕ್ಕೆ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ಪರಿಮಳಪುಷ್ಪವ ಮುಡಿಸುವೆ.
ನಾನು ಧೂಪವಾಸನೆಯ ಕೊಳ್ಳುವ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ಧೂಪವಾಸನೆಯ ಕೊಡುವೆ.
ನಾನು ದೀಪಾರತಿಯ ನೋಡುವ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ಆರತಿಯ ನೋಡಿಸುವೆ.
ನಾನು ಸಕಲ ಪದಾರ್ಥಂಗಳ ಸ್ವೀಕರಿಸುವ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ಮೃಷ್ಟಾನ್ನವ ನೀಡುವೆ.
ನಾನು ಪಾನಂಗಳ ಕೊಳ್ಳುವ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ಅಮೃತಪಾನಂಗಳ ಕೊಡುವೆ.
ನಾನು ಕೈಯ ತೊಳೆಯುವ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ಹಸ್ತಪ್ರಕ್ಷಾಲನವ ಮಾಡಿಸುವೆ.
ನಾನು ವೀಳೆಯವ ಮಾಡುವುದಕ್ಕೆ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ತಾಂಬೂಲವ ಕೊಡುವೆ.
ನಾನು ಗದ್ದುಗೆಯ ಮೇಲೆ ಕುಳ್ಳಿರುವುದಕ್ಕೆ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ಉನ್ನತಾಸನವನಿಕ್ಕುವೆ.
ನಾನು ಸುನಾದಂಗಳ ಕೇಳುವುದಕ್ಕೆ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ಸುಗೀತ ವಾದ್ಯಂಗಳ ಕೇಳಿಸುವೆ.
ನಾನು ಭೂಷಣಂಗಳ ತೊಡುವುದಕ್ಕೆ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ಆಭರಣಂಗಳ ತೊಡಿಸುವೆ.
ನಾನು ವಾಹನಂಗಳನೇರುವುದಕ್ಕೆ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ವಾಹಂಗಳನೇರಿಸುವೆ.
ನಾನು ಮನೆಯೊಳಗಿಹುದಕ್ಕೆ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ಗೃಹವಕೊಡುವೆ.
ಇಂತೀ ಹದಿನಾರು ತೆರದಭಕ್ತಿಯನು ಚರಲಿಂಗಕ್ಕೆ ಕೊಟ್ಟು
ಆ ಚರಲಿಂಗಮೂರ್ತಿ ಭೋಗಿಸಿದ ಬಳಿಕ
ನಾನು ಪ್ರಸಾದ ಮುಂತಾಗಿ ಭೋಗಿಸುವೆನಲ್ಲದೆ
ಜಂಗಮವಿಲ್ಲದೆ ಇನಿತರೊಳೊಂದು ಭೋಗವನಾದಡೂ
ನಾನು ಭೋಗಿಸಿದೆನಾದಡೆ ನಿಮ್ಮಾಣೆ, ನಿಮ್ಮ ಪ್ರಮಥರಾಣೆ.
ಇಂತೀ ಕ್ರಮದಲ್ಲಿ ನಡೆವಾತಂಗೆ
ಗುರುವುಂಟು ಲಿಂಗವುಂಟು ಜಂಗಮವುಂಟು,
ಪಾದೋದಕವುಂಟು ಪ್ರಸಾದವುಂಟು ಆಚಾರವುಂಟು ಭಕ್ತಿಯುಂಟು.
ಈ ಕ್ರಮದಲ್ಲಿ ನಡೆಯದಾತಂಗೆ
ಗುರುವಿಲ್ಲ ಲಿಂಗವಿಲ್ಲ ಜಂಗಮವಿಲ್ಲ
ಪಾದೋದಕವಿಲ್ಲ ಪ್ರಸಾದವಿಲ್ಲಾಚಾರವಿಲ್ಲ ಭಕ್ತಿಯಿಲ್ಲ.
ಅವನ ಬಾಳುವೆ ಹಂದಿಯ ಬಾಳುವೆ.
ಅವನ ಬಾಳುವೆ ನಾಯ ಬಾಳುವೆ.
ಅವನ ಬಾಳುವೆ ಕತ್ತೆಯ ಬಾಳುವೆ.
ಅವನು ಸುರೆಮಾಂಸ ಭುಂಜಕನು, ಅವನು ಸರ್ವ ಚಾಂಡಾಲನಯ್ಯಾ
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಮರಹು ಬಂದಿಹುದೆಂದು ಗುರು ಕುರುಹನೆ ಕೊಟ್ಟ ;
ಅರಿವಿಂಗೆ ಪ್ರಾಣಲಿಂಗ ಬೇರೆ ಕಾಣಿರಣ್ಣಾ.
ನಿರ್ಣಯವಿಲ್ಲದ ಭಕ್ತಿಗೆ ಬರಿದೆ ಬಳಲಲದೇತಕೆ ?
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯನನರಿದು ಪೂಜಿಸಿದಡೆ ಮರಳಿ ಭವಕ್ಕೆ ಬಹನೆ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ತನುವೆಂಬ ಸಾಗರ ತುಂಬಲು,
ಮನವೆಂಬುದು ಹರುಗೋಲಾಯಿತ್ತು ಅಂಬಿಗಾ.
ಎನ್ನ ಗಮ್ಮನೆ ತೆಗೆಯೋ ಅಂಬಿಗಾ.
ತೊರೆದು ದಾಂಟಿಹೆನೆಂಬ ಭರವಸ ಕರಘನ,
ಗಮ್ಮನೆ ತೆಗೆಯೋ ಅಂಬಿಗಾ.
ಸಿರಿಶೈಲ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ ನಿನ್ನ ಕಾಣಲು ಬಂದಿಹೆ ಅಂಬಿಗಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
